comparison_type,device_i,device_j,stream,hw_diff_us,global_diff_us,sys_diff_us,timestamp_us
cross_stream,0,0,depth+color,-57,-57,4453,1787562729617588
cross_stream,0,0,depth+color,-58,-59,4830,1787562729650818
cross_stream,0,0,depth+color,-58,-58,5229,1787562729684855
cross_stream,0,0,depth+color,-58,-58,4691,1787562729717678
cross_stream,0,0,depth+color,-58,-58,4526,1787562729750863
cross_stream,0,0,depth+color,-57,-57,4837,1787562729784381
cross_stream,0,0,depth+color,-58,-58,4345,1787562729817537
cross_stream,0,0,depth+color,-57,-57,4635,1787562729851011
cross_stream,0,0,depth+color,-58,-58,4863,1787562729884276
cross_stream,0,0,depth+color,-58,-59,4880,1787562729917977
cross_stream,0,0,depth+color,-58,-59,4963,1787562729951197
cross_stream,0,0,depth+color,-58,-58,4906,1787562729984450
cross_stream,0,0,depth+color,-57,-57,5023,1787562730017651
cross_stream,0,0,depth+color,-57,-56,5030,1787562730051304
cross_stream,0,0,depth+color,-57,-57,4429,1787562730084347
cross_stream,0,0,depth+color,-57,-57,4792,1787562730117590
cross_stream,0,0,depth+color,-58,-58,4625,1787562730150900
cross_stream,0,0,depth+color,-57,-57,4688,1787562730184436
cross_stream,0,0,depth+color,-58,-58,4867,1787562730217765
cross_stream,0,0,depth+color,-58,-58,5275,1787562730251735
cross_stream,0,0,depth+color,-58,-58,5235,1787562730284460
cross_stream,0,0,depth+color,-58,-58,4302,1787562730317439
cross_stream,0,0,depth+color,-57,-58,4372,1787562730350885
cross_stream,0,0,depth+color,-58,-58,5030,1787562730384478
cross_stream,0,0,depth+color,-58,-58,4903,1787562730417537
cross_stream,0,0,depth+color,-58,-57,4840,1787562730450885
cross_stream,0,0,depth+color,-58,-58,4647,1787562730484194
cross_stream,0,0,depth+color,-58,-58,4776,1787562730517672
cross_stream,0,0,depth+color,-58,-58,4698,1787562730551085
cross_stream,0,0,depth+color,-58,-58,4891,1787562730584569
cross_stream,0,0,depth+color,-58,-58,4284,1787562730617453
cross_stream,0,0,depth+color,-58,-58,4690,1787562730650822
cross_stream,0,0,depth+color,-58,-58,4894,1787562730684505
cross_stream,0,0,depth+color,-58,-58,4513,1787562730717636
cross_stream,0,0,depth+color,-58,-59,4304,1787562730750929
cross_stream,0,0,depth+color,-58,-58,4609,1787562730784396
cross_stream,0,0,depth+color,-58,-58,4659,1787562730817773
cross_stream,0,0,depth+color,-58,-58,4458,1787562730851147
