deviceIndex,streamType,hwTimestampUs,globalTimestampUs,sysTimestampUs,frameNumber
1,COLOR,1787555491286345,1787555491288385,1787555491305659,10
1,COLOR,1787555491319677,1787555491321709,1787555491339014,11
1,COLOR,1787555491353009,1787555491355033,1787555491372011,12
1,COLOR,1787555491386348,1787555491388364,1787555491405513,13
1,COLOR,1787555491419677,1787555491421686,1787555491438622,14
1,COLOR,1787555491454341,1787555491456342,1787555491473629,15
1,COLOR,1787555491486350,1787555491488343,1787555491505658,16
1,COLOR,1787555491519687,1787555491521672,1787555491538707,17
1,COLOR,1787555491553055,1787555491555032,1787555491572369,18
1,COLOR,1787555491586349,1787555491589009,1787555491605680,19
1,COLOR,1787555491619684,1787555491622340,1787555491638885,20
1,COLOR,1787555491653016,1787555491655669,1787555491672554,21
1,COLOR,1787555491686365,1787555491689015,1787555491705695,22
1,COLOR,1787555491719685,1787555491722332,1787555491739224,23
1,COLOR,1787555491753067,1787555491755710,1787555491772199,24
1,COLOR,1787555491786355,1787555491788995,1787555491805642,25
1,COLOR,1787555491819685,1787555491822322,1787555491839004,26
1,COLOR,1787555491853015,1787555491855649,1787555491872059,27
1,COLOR,1787555491886353,1787555491888984,1787555491905331,28
1,COLOR,1787555491919682,1787555491922310,1787555491939001,29
1,COLOR,1787555491953071,1787555491955696,1787555491972237,30
1,COLOR,1787555491986350,1787555491988971,1787555492005344,31
1,COLOR,1787555492019686,1787555492022304,1787555492039048,32
1,COLOR,1787555492053024,1787555492055639,1787555492072356,33
1,COLOR,1787555492086355,1787555492088967,1787555492105699,34
1,COLOR,1787555492119685,1787555492122294,1787555492138763,35
1,COLOR,1787555492153016,1787555492155622,1787555492171903,36
1,COLOR,1787555492153016,1787555492155622,1787555492205620,37
1,COLOR,1787555492219701,1787555492222300,1787555492238722,38
1,COLOR,1787555492253019,1787555492255615,1787555492271884,39
1,COLOR,1787555492253019,1787555492255615,1787555492305425,40
1,COLOR,1787555492319688,1787555492322278,1787555492338773,41
1,COLOR,1787555492353017,1787555492355604,1787555492371794,42
1,COLOR,1787555492386355,1787555492388938,1787555492405572,43
1,COLOR,1787555492419694,1787555492422274,1787555492438450,44
1,COLOR,1787555492419694,1787555492422274,1787555492472033,45
1,COLOR,1787555492486360,1787555492488934,1787555492505329,46
1,COLOR,1787555492486360,1787555492488934,1787555492538574,47
1,COLOR,1787555492553027,1787555492555595,1787555492571868,48
1,COLOR,1787555492586355,1787555492589493,1787555492605368,49
1,COLOR,1787555492619695,1787555492622834,1787555492638624,50
1,COLOR,1787555492653023,1787555492656162,1787555492671915,51
1,COLOR,1787555492686361,1787555492689500,1787555492705184,52
1,COLOR,1787555492686361,1787555492689500,1787555492738972,53
1,COLOR,1787555492753078,1787555492756217,1787555492772262,54
1,COLOR,1787555492786361,1787555492789500,1787555492805195,55
1,COLOR,1787555492819691,1787555492822830,1787555492838594,56
1,COLOR,1787555492853028,1787555492856167,1787555492872064,57
1,COLOR,1787555492886380,1787555492889520,1787555492905289,58
1,COLOR,1787555492919692,1787555492922832,1787555492938599,59
1,COLOR,1787555492953030,1787555492956170,1787555492972074,60
1,COLOR,1787555492986376,1787555492989516,1787555493005207,61
1,COLOR,1787555493019697,1787555493022837,1787555493038547,62
1,COLOR,1787555493053030,1787555493056170,1787555493071872,63
1,COLOR,1787555493086360,1787555493089500,1787555493105229,64
1,COLOR,1787555493086360,1787555493089500,1787555493138946,65
1,COLOR,1787555493153059,1787555493156200,1787555493171918,66
1,COLOR,1787555493186364,1787555493189505,1787555493205308,67
1,COLOR,1787555493219694,1787555493222835,1787555493238667,68
1,COLOR,1787555493253028,1787555493256169,1787555493272085,69
1,COLOR,1787555493286367,1787555493289508,1787555493305536,70
1,COLOR,1787555493319696,1787555493322837,1787555493339190,71
1,COLOR,1787555493353038,1787555493356179,1787555493372224,72
1,COLOR,1787555493386362,1787555493389504,1787555493405380,73
1,COLOR,1787555493419712,1787555493422854,1787555493438997,74
1,COLOR,1787555493453037,1787555493456179,1787555493472286,75
1,COLOR,1787555493486383,1787555493489525,1787555493505290,76
1,COLOR,1787555493519697,1787555493522839,1787555493538906,77
1,COLOR,1787555493553032,1787555493556174,1787555493572376,78
1,COLOR,1787555493586368,1787555493589510,1787555493605564,79
1,COLOR,1787555493619697,1787555493622996,1787555493638856,80
1,COLOR,1787555493653032,1787555493656332,1787555493672208,81
1,COLOR,1787555493686366,1787555493689667,1787555493705636,82
1,COLOR,1787555493719700,1787555493723002,1787555493739005,83
1,COLOR,1787555493753039,1787555493756342,1787555493772230,84
1,COLOR,1787555493786372,1787555493789676,1787555493805684,85
1,COLOR,1787555493819713,1787555493823018,1787555493839032,86
1,COLOR,1787555493853034,1787555493856339,1787555493872258,87
1,COLOR,1787555493886377,1787555493889683,1787555493905305,88
1,COLOR,1787555493919700,1787555493923007,1787555493938891,89
1,COLOR,1787555493953034,1787555493956342,1787555493972171,90
1,COLOR,1787555493986371,1787555493989680,1787555494005211,91
1,COLOR,1787555494019707,1787555494023017,1787555494038969,92
1,COLOR,1787555494019707,1787555494023017,1787555494072141,93
1,COLOR,1787555494086367,1787555494089679,1787555494105514,94
1,COLOR,1787555494119702,1787555494123015,1787555494138880,95
1,COLOR,1787555494153037,1787555494156351,1787555494172081,96
1,COLOR,1787555494186373,1787555494189688,1787555494205506,97
1,COLOR,1787555494219704,1787555494223020,1787555494238831,98
1,COLOR,1787555494253040,1787555494256356,1787555494272309,99
1,COLOR,1787555494286371,1787555494289688,1787555494305696,100
1,COLOR,1787555494319707,1787555494323025,1787555494339170,101
1,COLOR,1787555494353068,1787555494356387,1787555494372405,102
1,COLOR,1787555494386384,1787555494389704,1787555494405658,103
1,COLOR,1787555494419705,1787555494423026,1787555494438562,104
1,COLOR,1787555494453042,1787555494456364,1787555494472163,105
1,COLOR,1787555494486374,1787555494489697,1787555494505785,106
1,COLOR,1787555494519713,1787555494523037,1787555494538470,107
1,COLOR,1787555494553040,1787555494556364,1787555494572198,108
1,COLOR,1787555494586376,1787555494589702,1787555494605536,109
1,COLOR,1787555494619708,1787555494622990,1787555494638897,110
1,COLOR,1787555494653042,1787555494656325,1787555494672266,111
1,COLOR,1787555494686384,1787555494689667,1787555494705540,112
1,COLOR,1787555494719712,1787555494722996,1787555494738939,113
1,COLOR,1787555494753045,1787555494756330,1787555494772243,114
1,COLOR,1787555494786385,1787555494789671,1787555494805149,115
1,COLOR,1787555494819710,1787555494822996,1787555494839037,116
1,COLOR,1787555494853045,1787555494856332,1787555494872199,117
1,COLOR,1787555494886377,1787555494889665,1787555494905667,118
1,COLOR,1787555494919714,1787555494923003,1787555494938672,119
1,COLOR,1787555494953050,1787555494956339,1787555494972212,120
1,COLOR,1787555494986375,1787555494989665,1787555495005557,121
1,COLOR,1787555495019725,1787555495023016,1787555495038507,122
1,COLOR,1787555495053046,1787555495056337,1787555495072007,123
1,COLOR,1787555495086383,1787555495089675,1787555495105479,124
1,COLOR,1787555495119718,1787555495123011,1787555495138959,125
1,COLOR,1787555495153046,1787555495156339,1787555495171902,126
1,COLOR,1787555495186384,1787555495189678,1787555495205527,127
1,COLOR,1787555495219717,1787555495223012,1787555495238934,128
1,COLOR,1787555495253051,1787555495256346,1787555495272188,129
1,COLOR,1787555495286381,1787555495289677,1787555495305520,130
1,COLOR,1787555495319714,1787555495323011,1787555495339038,131
1,COLOR,1787555495353050,1787555495356348,1787555495372522,132
1,COLOR,1787555495386383,1787555495389682,1787555495405557,133
1,COLOR,1787555495419722,1787555495423021,1787555495438639,134
1,COLOR,1787555495453057,1787555495456357,1787555495472194,135
1,COLOR,1787555495486381,1787555495489682,1787555495505228,136
1,COLOR,1787555495519973,1787555495523275,1787555495539154,137
1,COLOR,1787555495553115,1787555495556417,1787555495572279,138
1,COLOR,1787555495586383,1787555495589686,1787555495605702,139
1,COLOR,1787555495619735,1787555495623201,1787555495639001,140
1,COLOR,1787555495653048,1787555495656516,1787555495672338,141
1,COLOR,1787555495686386,1787555495689855,1787555495705566,142
1,COLOR,1787555495719716,1787555495723186,1787555495738993,143
1,COLOR,1787555495753051,1787555495756523,1787555495772174,144
1,COLOR,1787555495786386,1787555495789859,1787555495805529,145
1,COLOR,1787555495819718,1787555495823192,1787555495839039,146
1,COLOR,1787555495853053,1787555495856529,1787555495872332,147
1,COLOR,1787555495886386,1787555495889863,1787555495905671,148
1,COLOR,1787555495919722,1787555495923201,1787555495939026,149
1,COLOR,1787555495953062,1787555495956542,1787555495972052,150
1,COLOR,1787555495986394,1787555495989876,1787555496005570,151
1,COLOR,1787555496019725,1787555496023208,1787555496038989,152
1,COLOR,1787555496053054,1787555496056538,1787555496072379,153
1,COLOR,1787555496086414,1787555496089900,1787555496105692,154
1,COLOR,1787555496119729,1787555496123216,1787555496139233,155
1,COLOR,1787555496153063,1787555496156551,1787555496172395,156
2,DEPTH,1787555491190048,1787555491186511,1787555491208921,9
2,DEPTH,1787555491223381,1787555491219820,1787555491242113,10
2,DEPTH,1787555491256717,1787555491253133,1787555491275463,11
2,DEPTH,1787555491290052,1787555491286444,1787555491308765,12
2,DEPTH,1787555491323384,1787555491319752,1787555491342220,13
2,DEPTH,1787555491356715,1787555491353060,1787555491375681,14
2,DEPTH,1787555491390055,1787555491386376,1787555491408833,15
2,DEPTH,1787555491423384,1787555491419682,1787555491441997,16
2,DEPTH,1787555491456755,1787555491453029,1787555491475672,17
2,DEPTH,1787555491490057,1787555491486307,1787555491508426,18
2,DEPTH,1787555491523394,1787555491519621,1787555491541792,19
2,DEPTH,1787555491556763,1787555491554711,1787555491575517,20
2,DEPTH,1787555491590056,1787555491587993,1787555491608788,21
2,DEPTH,1787555491623392,1787555491621318,1787555491642218,22
2,DEPTH,1787555491656724,1787555491654638,1787555491675405,23
2,DEPTH,1787555491690073,1787555491687976,1787555491708806,24
2,DEPTH,1787555491723393,1787555491721285,1787555491742087,25
2,DEPTH,1787555491756775,1787555491754656,1787555491775395,26
2,DEPTH,1787555491790064,1787555491787934,1787555491808913,27
2,DEPTH,1787555491823394,1787555491821253,1787555491842138,28
2,DEPTH,1787555491856724,1787555491854572,1787555491875081,29
2,DEPTH,1787555491890062,1787555491887899,1787555491908756,30
2,DEPTH,1787555491923391,1787555491921216,1787555491942098,31
2,DEPTH,1787555491956781,1787555491954595,1787555491975475,32
2,DEPTH,1787555491990060,1787555491987863,1787555492008641,33
2,DEPTH,1787555492023396,1787555492021188,1787555492042039,34
2,DEPTH,1787555492056734,1787555492054515,1787555492075146,35
2,DEPTH,1787555492090066,1787555492087836,1787555492108775,36
2,DEPTH,1787555492123396,1787555492121155,1787555492142184,37
2,DEPTH,1787555492156727,1787555492154475,1787555492175483,38
2,DEPTH,1787555492190063,1787555492187800,1787555492208938,39
2,DEPTH,1787555492223413,1787555492221139,1787555492242189,40
2,DEPTH,1787555492256730,1787555492254445,1787555492275450,41
2,DEPTH,1787555492290066,1787555492287769,1787555492308805,42
2,DEPTH,1787555492323400,1787555492321092,1787555492342087,43
2,DEPTH,1787555492356730,1787555492354411,1787555492375426,44
2,DEPTH,1787555492390068,1787555492387738,1787555492408834,45
2,DEPTH,1787555492423407,1787555492421066,1787555492442091,46
2,DEPTH,1787555492456733,1787555492454381,1787555492475362,47
2,DEPTH,1787555492490073,1787555492487710,1787555492509128,48
2,DEPTH,1787555492523402,1787555492521028,1787555492542471,49
2,DEPTH,1787555492556740,1787555492555446,1787555492575718,50
2,DEPTH,1787555492590069,1787555492588771,1787555492608958,51
2,DEPTH,1787555492623410,1787555492622107,1787555492642393,52
2,DEPTH,1787555492656737,1787555492655430,1787555492675501,53
2,DEPTH,1787555492690076,1787555492688764,1787555492709028,54
2,DEPTH,1787555492723406,1787555492722090,1787555492742407,55
2,DEPTH,1787555492756793,1787555492755472,1787555492775493,56
2,DEPTH,1787555492790076,1787555492788751,1787555492808843,57
2,DEPTH,1787555492823407,1787555492822077,1787555492842389,58
2,DEPTH,1787555492856743,1787555492855409,1787555492875520,59
2,DEPTH,1787555492890096,1787555492888757,1787555492908934,60
2,DEPTH,1787555492923408,1787555492922065,1787555492942408,61
2,DEPTH,1787555492956746,1787555492955398,1787555492975771,62
2,DEPTH,1787555492990093,1787555492988741,1787555493009015,63
2,DEPTH,1787555493023413,1787555493022056,1787555493042250,64
2,DEPTH,1787555493056747,1787555493055386,1787555493075741,65
2,DEPTH,1787555493090077,1787555493088711,1787555493108842,66
2,DEPTH,1787555493123411,1787555493122041,1787555493142144,67
2,DEPTH,1787555493156777,1787555493155402,1787555493175481,68
2,DEPTH,1787555493190082,1787555493188703,1787555493208539,69
2,DEPTH,1787555493223412,1787555493222028,1787555493242181,70
2,DEPTH,1787555493256746,1787555493255358,1787555493275500,71
2,DEPTH,1787555493290085,1787555493288693,1787555493308896,72
2,DEPTH,1787555493323414,1787555493322017,1787555493341978,73
2,DEPTH,1787555493356757,1787555493355355,1787555493375800,74
2,DEPTH,1787555493390081,1787555493388675,1787555493409140,75
2,DEPTH,1787555493423432,1787555493422021,1787555493442247,76
2,DEPTH,1787555493456757,1787555493455342,1787555493475602,77
2,DEPTH,1787555493490103,1787555493488683,1787555493508969,78
2,DEPTH,1787555493523417,1787555493521993,1787555493542443,79
2,DEPTH,1787555493556752,1787555493555725,1787555493575517,80
2,DEPTH,1787555493590088,1787555493589059,1787555493609121,81
2,DEPTH,1787555493623417,1787555493622385,1787555493642123,82
2,DEPTH,1787555493656753,1787555493655719,1787555493675487,83
2,DEPTH,1787555493690087,1787555493689051,1787555493708792,84
2,DEPTH,1787555493723421,1787555493722382,1787555493741964,85
2,DEPTH,1787555493756760,1787555493755719,1787555493775046,86
2,DEPTH,1787555493790094,1787555493789051,1787555493809028,87
2,DEPTH,1787555493823436,1787555493822390,1787555493842471,88
2,DEPTH,1787555493856756,1787555493855708,1787555493875328,89
2,DEPTH,1787555493890099,1787555493889048,1787555493908976,90
2,DEPTH,1787555493923423,1787555493922370,1787555493942310,91
2,DEPTH,1787555493956757,1787555493955702,1787555493975494,92
2,DEPTH,1787555493990094,1787555493989036,1787555494008413,93
2,DEPTH,1787555494023430,1787555494022370,1787555494042195,94
2,DEPTH,1787555494056764,1787555494055702,1787555494075422,95
2,DEPTH,1787555494090091,1787555494089026,1787555494108687,96
2,DEPTH,1787555494123426,1787555494122359,1787555494141739,97
2,DEPTH,1787555494156762,1787555494155693,1787555494175718,98
2,DEPTH,1787555494190097,1787555494189025,1787555494209115,99
2,DEPTH,1787555494223428,1787555494222354,1787555494242252,100
2,DEPTH,1787555494256765,1787555494255689,1787555494275801,101
2,DEPTH,1787555494290096,1787555494289017,1787555494308927,102
2,DEPTH,1787555494323432,1787555494322351,1787555494342228,103
2,DEPTH,1787555494356793,1787555494355710,1787555494375743,104
2,DEPTH,1787555494390110,1787555494389024,1787555494408875,105
2,DEPTH,1787555494390110,1787555494389024,1787555494441975,106
2,DEPTH,1787555494456768,1787555494455678,1787555494475804,107
2,DEPTH,1787555494490101,1787555494489008,1787555494508777,108
2,DEPTH,1787555494523439,1787555494522344,1787555494542018,109
2,DEPTH,1787555494556767,1787555494556081,1787555494575421,110
2,DEPTH,1787555494590103,1787555494589417,1787555494608774,111
2,DEPTH,1787555494623435,1787555494622748,1787555494641972,112
2,DEPTH,1787555494656769,1787555494656082,1787555494675396,113
2,DEPTH,1787555494690112,1787555494689424,1787555494708748,114
2,DEPTH,1787555494723440,1787555494722752,1787555494742064,115
2,DEPTH,1787555494756773,1787555494756085,1787555494775298,116
2,DEPTH,1787555494790113,1787555494789424,1787555494809115,117
2,DEPTH,1787555494823438,1787555494822749,1787555494842358,118
2,DEPTH,1787555494856774,1787555494856084,1787555494875470,119
2,DEPTH,1787555494890106,1787555494889416,1787555494908786,120
2,DEPTH,1787555494923443,1787555494922752,1787555494941793,121
2,DEPTH,1787555494956779,1787555494956088,1787555494975729,122
2,DEPTH,1787555494990105,1787555494989414,1787555495008808,123
2,DEPTH,1787555495023455,1787555495022763,1787555495042145,124
2,DEPTH,1787555495056776,1787555495056084,1787555495075703,125
2,DEPTH,1787555495090113,1787555495089420,1787555495109196,126
2,DEPTH,1787555495123448,1787555495122755,1787555495142346,127
2,DEPTH,1787555495156777,1787555495156083,1787555495175957,128
2,DEPTH,1787555495190115,1787555495189421,1787555495208859,129
2,DEPTH,1787555495223448,1787555495222754,1787555495242439,130
2,DEPTH,1787555495256782,1787555495256087,1787555495275798,131
2,DEPTH,1787555495290112,1787555495289417,1787555495309174,132
2,DEPTH,1787555495323445,1787555495322750,1787555495342101,133
2,DEPTH,1787555495356782,1787555495356086,1787555495375459,134
2,DEPTH,1787555495390115,1787555495389419,1787555495408810,135
2,DEPTH,1787555495423454,1787555495422757,1787555495442152,136
2,DEPTH,1787555495456789,1787555495456092,1787555495475441,137
2,DEPTH,1787555495490114,1787555495489416,1787555495508472,138
2,DEPTH,1787555495523706,1787555495523008,1787555495542447,139
2,DEPTH,1787555495556848,1787555495556236,1787555495575500,140
2,DEPTH,1787555495590116,1787555495589504,1787555495608761,141
2,DEPTH,1787555495623469,1787555495622857,1787555495642120,142
2,DEPTH,1787555495656781,1787555495656169,1787555495675526,143
2,DEPTH,1787555495690120,1787555495689507,1787555495708784,144
2,DEPTH,1787555495723451,1787555495722838,1787555495742149,145
2,DEPTH,1787555495756785,1787555495756172,1787555495775395,146
2,DEPTH,1787555495790121,1787555495789508,1787555495808793,147
2,DEPTH,1787555495823453,1787555495822840,1787555495842098,148
2,DEPTH,1787555495856788,1787555495856175,1787555495875480,149
2,DEPTH,1787555495890121,1787555495889508,1787555495908835,150
2,DEPTH,1787555495923457,1787555495922844,1787555495941781,151
2,DEPTH,1787555495956798,1787555495956185,1787555495975131,152
2,DEPTH,1787555495990130,1787555495989517,1787555496008419,153
2,DEPTH,1787555496023461,1787555496022848,1787555496042216,154
2,DEPTH,1787555496056790,1787555496056177,1787555496075466,155
2,DEPTH,1787555496090151,1787555496089538,1787555496108797,156
2,DEPTH,1787555496123466,1787555496122853,1787555496142103,157
2,DEPTH,1787555496156800,1787555496156187,1787555496175767,158
2,COLOR,1787555491190061,1787555491186524,1787555491205586,9
2,COLOR,1787555491223393,1787555491219832,1787555491238660,10
2,COLOR,1787555491256730,1787555491253146,1787555491272209,11
2,COLOR,1787555491290064,1787555491286456,1787555491305262,12
2,COLOR,1787555491323396,1787555491319764,1787555491338830,13
2,COLOR,1787555491356728,1787555491353073,1787555491372110,14
2,COLOR,1787555491390067,1787555491386388,1787555491405224,15
2,COLOR,1787555491423396,1787555491419694,1787555491438613,16
2,COLOR,1787555491456768,1787555491453042,1787555491471976,17
2,COLOR,1787555491490069,1787555491486319,1787555491505614,18
2,COLOR,1787555491523406,1787555491519633,1787555491538954,19
2,COLOR,1787555491556775,1787555491554723,1787555491572272,20
2,COLOR,1787555491590069,1787555491588006,1787555491605606,21
2,COLOR,1787555491623404,1787555491621330,1787555491638895,22
2,COLOR,1787555491656736,1787555491654651,1787555491672438,23
2,COLOR,1787555491690085,1787555491687989,1787555491705571,24
2,COLOR,1787555491723405,1787555491721297,1787555491739142,25
2,COLOR,1787555491756788,1787555491754669,1787555491772225,26
2,COLOR,1787555491790076,1787555491787946,1787555491807732,27
2,COLOR,1787555491823406,1787555491821265,1787555491838923,28
2,COLOR,1787555491856736,1787555491854584,1787555491872256,29
2,COLOR,1787555491890075,1787555491887912,1787555491905433,30
2,COLOR,1787555491923404,1787555491921230,1787555491939065,31
2,COLOR,1787555491956793,1787555491954607,1787555491972289,32
2,COLOR,1787555491990072,1787555491987875,1787555492005267,33
2,COLOR,1787555492023408,1787555492021200,1787555492038947,34
2,COLOR,1787555492056747,1787555492054528,1787555492072265,35
2,COLOR,1787555492090079,1787555492087849,1787555492105591,36
2,COLOR,1787555492123408,1787555492121167,1787555492138899,37
2,COLOR,1787555492156740,1787555492154488,1787555492172571,38
2,COLOR,1787555492190076,1787555492187813,1787555492206034,39
2,COLOR,1787555492223425,1787555492221151,1787555492238938,40
2,COLOR,1787555492256743,1787555492254457,1787555492272250,41
2,COLOR,1787555492290078,1787555492287781,1787555492305503,42
2,COLOR,1787555492323413,1787555492321105,1787555492339183,43
2,COLOR,1787555492356742,1787555492354423,1787555492372025,44
2,COLOR,1787555492390080,1787555492387750,1787555492405404,45
2,COLOR,1787555492423419,1787555492421078,1787555492438593,46
2,COLOR,1787555492456746,1787555492454394,1787555492472378,47
2,COLOR,1787555492490086,1787555492487723,1787555492505691,48
2,COLOR,1787555492523414,1787555492521040,1787555492538894,49
2,COLOR,1787555492556753,1787555492555459,1787555492572235,50
2,COLOR,1787555492590081,1787555492588783,1787555492605661,51
2,COLOR,1787555492623422,1787555492622119,1787555492638876,52
2,COLOR,1787555492623422,1787555492622119,1787555492672321,53
2,COLOR,1787555492690088,1787555492688776,1787555492705709,54
2,COLOR,1787555492723418,1787555492722102,1787555492739269,55
2,COLOR,1787555492756805,1787555492755484,1787555492771955,56
2,COLOR,1787555492790089,1787555492788763,1787555492805283,57
2,COLOR,1787555492823419,1787555492822089,1787555492839100,58
2,COLOR,1787555492823419,1787555492822089,1787555492872388,59
2,COLOR,1787555492890108,1787555492888769,1787555492905502,60
2,COLOR,1787555492923421,1787555492922078,1787555492938620,61
2,COLOR,1787555492956758,1787555492955410,1787555492972144,62
2,COLOR,1787555492990105,1787555492988753,1787555493005205,63
2,COLOR,1787555493023426,1787555493022069,1787555493038570,64
2,COLOR,1787555493056759,1787555493055398,1787555493071897,65
2,COLOR,1787555493090090,1787555493088724,1787555493105643,66
2,COLOR,1787555493090090,1787555493088724,1787555493138856,67
2,COLOR,1787555493156789,1787555493155414,1787555493172016,68
2,COLOR,1787555493190094,1787555493188715,1787555493205593,69
2,COLOR,1787555493223425,1787555493222041,1787555493238691,70
2,COLOR,1787555493256759,1787555493255371,1787555493272115,71
2,COLOR,1787555493290098,1787555493288705,1787555493305288,72
2,COLOR,1787555493323427,1787555493322030,1787555493338580,73
2,COLOR,1787555493356769,1787555493355367,1787555493372176,74
2,COLOR,1787555493390093,1787555493388687,1787555493405416,75
2,COLOR,1787555493423444,1787555493422033,1787555493438634,76
2,COLOR,1787555493456769,1787555493455354,1787555493472342,77
2,COLOR,1787555493490116,1787555493488697,1787555493505458,78
2,COLOR,1787555493523430,1787555493522006,1787555493538630,79
2,COLOR,1787555493556764,1787555493555737,1787555493572004,80
2,COLOR,1787555493590101,1787555493589072,1787555493605333,81
2,COLOR,1787555493623430,1787555493622398,1787555493638584,82
2,COLOR,1787555493656765,1787555493655731,1787555493671971,83
2,COLOR,1787555493690100,1787555493689063,1787555493705583,84
2,COLOR,1787555493723434,1787555493722395,1787555493738639,85
2,COLOR,1787555493756773,1787555493755732,1787555493772305,86
2,COLOR,1787555493790106,1787555493789063,1787555493805490,87
2,COLOR,1787555493823448,1787555493822402,1787555493838621,88
2,COLOR,1787555493856769,1787555493855721,1787555493871984,89
2,COLOR,1787555493890111,1787555493889061,1787555493905563,90
2,COLOR,1787555493923436,1787555493922383,1787555493939113,91
2,COLOR,1787555493923436,1787555493922383,1787555493971966,92
2,COLOR,1787555493990106,1787555493989049,1787555494005306,93
2,COLOR,1787555494023442,1787555494022382,1787555494038665,94
2,COLOR,1787555494056776,1787555494055714,1787555494071904,95
2,COLOR,1787555494090104,1787555494089039,1787555494105338,96
2,COLOR,1787555494123439,1787555494122372,1787555494138712,97
2,COLOR,1787555494156774,1787555494155705,1787555494171922,98
2,COLOR,1787555494190109,1787555494189037,1787555494205402,99
2,COLOR,1787555494223441,1787555494222367,1787555494238649,100
2,COLOR,1787555494256777,1787555494255701,1787555494272162,101
2,COLOR,1787555494290109,1787555494289030,1787555494305255,102
2,COLOR,1787555494323445,1787555494322364,1787555494338822,103
2,COLOR,1787555494356806,1787555494355722,1787555494372029,104
2,COLOR,1787555494390122,1787555494389036,1787555494405231,105
2,COLOR,1787555494423443,1787555494422355,1787555494438559,106
2,COLOR,1787555494456781,1787555494455691,1787555494471902,107
2,COLOR,1787555494490113,1787555494489020,1787555494505649,108
2,COLOR,1787555494523452,1787555494522357,1787555494538659,109
2,COLOR,1787555494556779,1787555494556093,1787555494571866,110
2,COLOR,1787555494590115,1787555494589429,1787555494605256,111
2,COLOR,1787555494623447,1787555494622760,1787555494638813,112
2,COLOR,1787555494656782,1787555494656095,1787555494672162,113
2,COLOR,1787555494690124,1787555494689436,1787555494705307,114
2,COLOR,1787555494723453,1787555494722765,1787555494739065,115
2,COLOR,1787555494756785,1787555494756096,1787555494772305,116
2,COLOR,1787555494790125,1787555494789436,1787555494805465,117
2,COLOR,1787555494823451,1787555494822762,1787555494838912,118
2,COLOR,1787555494856786,1787555494856096,1787555494871930,119
2,COLOR,1787555494890119,1787555494889429,1787555494905603,120
2,COLOR,1787555494923456,1787555494922765,1787555494938660,121
2,COLOR,1787555494923456,1787555494922765,1787555494972053,122
2,COLOR,1787555494990117,1787555494989426,1787555495005445,123
2,COLOR,1787555495023467,1787555495022775,1787555495038717,124
2,COLOR,1787555495056788,1787555495056096,1787555495072215,125
2,COLOR,1787555495090126,1787555495089433,1787555495105370,126
2,COLOR,1787555495123461,1787555495122768,1787555495139265,127
2,COLOR,1787555495156789,1787555495156096,1787555495171895,128
2,COLOR,1787555495190127,1787555495189433,1787555495205237,129
2,COLOR,1787555495223461,1787555495222767,1787555495238604,130
2,COLOR,1787555495256795,1787555495256100,1787555495272171,131
2,COLOR,1787555495290125,1787555495289430,1787555495305321,132
2,COLOR,1787555495323458,1787555495322762,1787555495338620,133
2,COLOR,1787555495356795,1787555495356099,1787555495371919,134
2,COLOR,1787555495390127,1787555495389431,1787555495405326,135
2,COLOR,1787555495423467,1787555495422770,1787555495439299,136
2,COLOR,1787555495456802,1787555495456105,1787555495472109,137
2,COLOR,1787555495490127,1787555495489430,1787555495505460,138
2,COLOR,1787555495523718,1787555495523020,1787555495539090,139
2,COLOR,1787555495556860,1787555495556161,1787555495572333,140
2,COLOR,1787555495590129,1787555495589517,1787555495605468,141
2,COLOR,1787555495623481,1787555495622869,1787555495638727,142
2,COLOR,1787555495656794,1787555495656182,1787555495672148,143
2,COLOR,1787555495690132,1787555495689520,1787555495705283,144
2,COLOR,1787555495723463,1787555495722850,1787555495738550,145
2,COLOR,1787555495756797,1787555495756184,1787555495772278,146
2,COLOR,1787555495790134,1787555495789521,1787555495805444,147
2,COLOR,1787555495823458,1787555495822845,1787555495838607,148
2,COLOR,1787555495856794,1787555495856182,1787555495872206,149
2,COLOR,1787555495890126,1787555495889513,1787555495905680,150
2,COLOR,1787555495923462,1787555495922849,1787555495939078,151
2,COLOR,1787555495956803,1787555495956190,1787555495972136,152
2,COLOR,1787555495990135,1787555495989522,1787555496005407,153
2,COLOR,1787555496023466,1787555496022853,1787555496038679,154
2,COLOR,1787555496056795,1787555496056182,1787555496072148,155
2,COLOR,1787555496090156,1787555496089543,1787555496105363,156
2,COLOR,1787555496123471,1787555496122858,1787555496139056,157
2,COLOR,1787555496156805,1787555496156192,1787555496172219,158
