deviceIndex,streamType,hwTimestampUs,globalTimestampUs,sysTimestampUs
0,DEPTH,1786100289969663,1786100289972957,1786100289993494
0,DEPTH,1786100290036330,1786100290039623,1786100290060277
0,DEPTH,1786100290102995,1786100290106287,1786100290127258
0,DEPTH,1786100290169663,1786100290172955,1786100290193254
0,DEPTH,1786100290236327,1786100290239618,1786100290260054
0,DEPTH,1786100290302992,1786100290306283,1786100290326924
0,DEPTH,1786100290369657,1786100290372947,1786100290393434
0,DEPTH,1786100290436323,1786100290439612,1786100290460265
0,DEPTH,1786100290502987,1786100290506276,1786100290526843
0,DEPTH,1786100290569656,1786100290572944,1786100290593511
0,DEPTH,1786100290636323,1786100290639610,1786100290661102
0,DEPTH,1786100290702997,1786100290706284,1786100290726761
0,DEPTH,1786100290769653,1786100290772939,1786100290793890
0,DEPTH,1786100290836317,1786100290839602,1786100290860795
0,DEPTH,1786100290902988,1786100290906273,1786100290926640
0,DEPTH,1786100290969649,1786100290972933,1786100290993410
0,DEPTH,1786100291036318,1786100291039602,1786100291060292
0,DEPTH,1786100291102977,1786100291106260,1786100291127384
0,DEPTH,1786100291169647,1786100291172930,1786100291193416
0,DEPTH,1786100291236315,1786100291239597,1786100291261201
0,DEPTH,1786100291302984,1786100291306265,1786100291327174
0,DEPTH,1786100291369650,1786100291372930,1786100291393486
0,DEPTH,1786100291436316,1786100291439596,1786100291460782
0,DEPTH,1786100291502975,1786100291506254,1786100291527024
0,DEPTH,1786100291569648,1786100291572927,1786100291593756
0,DEPTH,1786100291636313,1786100291639591,1786100291660186
0,DEPTH,1786100291702980,1786100291706257,1786100291726982
0,DEPTH,1786100291769645,1786100291772922,1786100291794025
0,DEPTH,1786100291836309,1786100291839585,1786100291860217
0,DEPTH,1786100291902977,1786100291906252,1786100291926967
0,DEPTH,1786100291969644,1786100291972919,1786100291993424
0,DEPTH,1786100292036306,1786100292039580,1786100292060528
0,DEPTH,1786100292102976,1786100292106249,1786100292127217
0,DEPTH,1786100292169642,1786100292172915,1786100292193750
0,DEPTH,1786100292236309,1786100292239581,1786100292260251
0,DEPTH,1786100292302974,1786100292306245,1786100292327487
0,DEPTH,1786100292369640,1786100292372911,1786100292393582
0,DEPTH,1786100292436307,1786100292439577,1786100292460258
0,DEPTH,1786100292502964,1786100292506233,1786100292527183
0,DEPTH,1786100292569635,1786100292572904,1786100292593422
0,DEPTH,1786100292636302,1786100292639570,1786100292660347
0,DEPTH,1786100292702970,1786100292706238,1786100292727422
0,DEPTH,1786100292769634,1786100292772901,1786100292793564
0,DEPTH,1786100292836301,1786100292839567,1786100292860297
0,DEPTH,1786100292902968,1786100292906234,1786100292927088
0,DEPTH,1786100292969635,1786100292972900,1786100292993424
