comparison_type,device_i,device_j,stream,hw_diff_us,global_diff_us,sys_diff_us,timestamp_us
cross_stream,0,0,depth+color,5,5,1845,1786092472849270
cross_stream,0,0,depth+color,5,5,2053,1786092472882741
cross_stream,0,0,depth+color,5,5,1756,1786092472915954
cross_stream,0,0,depth+color,5,4,2175,1786092472949377
cross_stream,0,0,depth+color,5,5,2405,1786092472983026
cross_stream,0,0,depth+color,5,5,2439,1786092473016297
cross_stream,0,0,depth+color,4,4,1993,1786092473049417
cross_stream,0,0,depth+color,5,5,2516,1786092473083138
cross_stream,0,0,depth+color,5,5,2014,1786092473116081
cross_stream,0,0,depth+color,5,5,2094,1786092473183008
cross_stream,0,0,depth+color,4,4,1412,1786092473215689
cross_stream,0,0,depth+color,4,4,1918,1786092473249330
cross_stream,0,0,depth+color,5,5,1525,1786092473282596
cross_stream,0,0,depth+color,4,4,1298,1786092473349077
cross_stream,0,0,depth+color,4,3,1518,1786092473382648
cross_stream,0,0,depth+color,4,4,1834,1786092473415974
cross_stream,0,0,depth+color,5,6,2283,1786092473449642
cross_stream,0,0,depth+color,4,4,2505,1786092473483175
cross_stream,0,0,depth+color,5,5,1622,1786092473515977
cross_stream,0,0,depth+color,5,5,1399,1786092473549288
cross_stream,0,0,depth+color,5,5,1945,1786092473582580
cross_stream,0,0,depth+color,4,4,2156,1786092473616283
cross_stream,0,0,depth+color,4,4,1867,1786092473649324
cross_stream,0,0,depth+color,5,6,2107,1786092473682865
cross_stream,0,0,depth+color,4,4,1741,1786092473715988
cross_stream,0,0,depth+color,5,5,1976,1786092473782671
cross_stream,0,0,depth+color,5,5,1976,1786092473816152
cross_stream,0,0,depth+color,4,4,1721,1786092473849260
cross_stream,0,0,depth+color,4,4,1755,1786092473882670
cross_stream,0,0,depth+color,5,5,1629,1786092473916082
cross_stream,0,0,depth+color,5,5,2014,1786092473949317
cross_stream,0,0,depth+color,5,5,1975,1786092473982621
cross_stream,0,0,depth+color,4,4,2413,1786092474016373
cross_stream,0,0,depth+color,4,4,1724,1786092474049241
cross_stream,0,0,depth+color,5,5,2190,1786092474082742
cross_stream,0,0,depth+color,5,6,2014,1786092474116210
cross_stream,0,0,depth+color,4,4,2236,1786092474149584
cross_stream,0,0,depth+color,5,5,1921,1786092474182959
cross_stream,0,0,depth+color,5,5,1930,1786092474215973
cross_stream,0,0,depth+color,5,5,1937,1786092474249281
cross_stream,0,0,depth+color,4,3,1955,1786092474282690
cross_stream,0,0,depth+color,4,5,1692,1786092474315717
cross_stream,0,0,depth+color,5,5,1472,1786092474349154
cross_stream,0,0,depth+color,5,5,2242,1786092474382927
cross_stream,0,0,depth+color,5,5,1969,1786092474416339
cross_stream,0,0,depth+color,5,6,2647,1786092474449952
cross_stream,0,0,depth+color,4,4,2152,1786092474482997
cross_stream,0,0,depth+color,5,5,1944,1786092474516029
cross_stream,0,0,depth+color,5,5,1643,1786092474549367
