deviceIndex,streamType,hwTimestampUs,globalTimestampUs,sysTimestampUs,frameNumber,,device1 globaltime ,device2 globaltime,device2-device0,device2-device1
0,COLOR,1787124606357932,1787124606361099,1787124606376921,116,,1787124606360950,1787124606360701,-390,-250
0,COLOR,1787124606391261,1787124606394429,1787124606410424,117,,1787124606394280,1787124606394029,-400,-260
0,COLOR,1787124606424605,1787124606427775,1787124606443603,118,,1787124606427624,1787124606427370,-400,-250
0,COLOR,1787124606457923,1787124606461096,1787124606477158,119,,1787124606460943,1787124606460687,-410,-260
0,COLOR,1787124606491258,1787124606494432,1787124606510500,120,,1787124606494279,1787124606494019,-420,-260
0,COLOR,1787124606524627,1787124606527803,1787124606543906,121,,1787124606527648,1787124606527386,-420,-260
0,COLOR,1787124606557951,1787124606561129,1787124606576959,122,,1787124606560973,1787124606560708,-420,-270
0,COLOR,1787124606591257,1787124606594437,1787124606610174,123,,1787124606594281,1787124606594013,-420,-270
0,COLOR,1787124606624594,1787124606627776,1787124606643273,124,,1787124606627618,1787124606627347,-430,-270
0,COLOR,1787124606657925,1787124606661109,1787124606676858,125,,1787124606660950,1787124606660676,-430,-280
0,COLOR,1787124606691259,1787124606694445,1787124606710271,126,,1787124606694285,1787124606694009,-440,-280
0,COLOR,1787124606724591,1787124606727779,1787124606743475,127,,1787124606727617,1787124606727338,-440,-280
0,COLOR,1787124606757924,1787124606761114,1787124606776995,128,,1787124606760951,1787124606760669,-450,-290
0,COLOR,1787124606791266,1787124606794458,1787124606810292,129,,1787124606794294,1787124606760669,-33790,-33630
0,COLOR,1787124606824595,1787124606827789,1787124606843746,130,,1787124606827624,1787124606827336,-450,-290
0,COLOR,1787124606857953,1787124606861149,1787124606877310,131,,1787124606860982,1787124606860692,-450,-290
0,COLOR,1787124606891283,1787124606894481,1787124606910282,132,,1787124606894313,1787124606894020,-460,-290
0,COLOR,1787124606924595,1787124606927795,1787124606943642,133,,1787124606927626,1787124606927330,-460,-290
0,COLOR,1787124606957931,1787124606961133,1787124606976926,134,,1787124606960963,1787124606960664,-470,-300
0,COLOR,1787124606991261,1787124606994465,1787124607010464,135,,1787124606994294,1787124606993993,-470,-300
0,COLOR,1787124606991261,1787124606994465,1787124607043811,136,,1787124607027630,1787124607027325,32860,-310
0,COLOR,1787124607057929,1787124607061137,1787124607076860,137,,1787124607060963,1787124607060655,-480,-310
0,COLOR,1787124607091261,1787124607094471,1787124607110223,138,,1787124607094296,1787124607093986,-490,-310
0,COLOR,1787124607124600,1787124607127812,1787124607143256,139,,1787124607127636,1787124607127322,-490,-310
0,COLOR,1787124607157928,1787124607161142,1787124607176817,140,,1787124607160965,1787124607160822,-320,-140
0,COLOR,1787124607191268,1787124607194357,1787124607209992,141,,1787124607194330,1787124607194160,-190,-170
0,COLOR,1787124607224590,1787124607227681,1787124607243588,142,,1787124607227653,1787124607227481,-200,-170
0,COLOR,1787124607257930,1787124607261022,1787124607276931,143,,1787124607260994,1787124607260820,-200,-170
0,COLOR,1787124607291296,1787124607294389,1787124607310411,144,,1787124607294361,1787124607294185,-200,-180
0,COLOR,1787124607324603,1787124607327698,1787124607343553,145,,1787124607294361,1787124607327490,-200,33130
0,COLOR,1787124607357936,1787124607361032,1787124607377278,146,,1787124607361002,1787124607360821,-210,-180
0,COLOR,1787124607391270,1787124607394368,1787124607410240,147,,1787124607394337,1787124607394154,-210,-180
0,COLOR,1787124607424608,1787124607427707,1787124607443744,148,,1787124607427677,1787124607427491,-210,-180
0,COLOR,1787124607457936,1787124607461037,1787124607476885,149,,1787124607427677,1787124607460819,-220,33140
0,COLOR,1787124607491268,1787124607494370,1787124607510287,150,,1787124607461006,1787124607494148,-230,33140
0,COLOR,1787124607524606,1787124607527710,1787124607543527,151,,1787124607494337,1787124607527485,-230,33150
0,COLOR,1787124607557930,1787124607561035,1787124607576874,152,,1787124607561002,1787124607560808,-230,-200
0,COLOR,1787124607591276,1787124607594383,1787124607610237,153,,1787124607594348,1787124607594152,-230,-190
0,COLOR,1787124607624607,1787124607627715,1787124607643633,154,,1787124607627680,1787124607627482,-230,-200
0,COLOR,1787124607657937,1787124607661047,1787124607676967,155,,1787124607661011,1787124607660811,-230,-200
0,COLOR,1787124607691267,1787124607694378,1787124607710468,156,,1787124607694342,1787124607694139,-240,-210
0,COLOR,1787124607724625,1787124607727738,1787124607743282,157,,1787124607727702,1787124607727490,-240,-210
1,DEPTH,1787124602757473,1787124602759088,1787124602781683,9,,,,,
1,DEPTH,1787124602790807,1787124602792409,1787124602814870,10,,,,,
1,DEPTH,1787124602824135,1787124602825725,1787124602848337,11,,,,,
1,DEPTH,1787124602859065,1787124602860642,1787124602883314,12,,,,,
1,DEPTH,1787124602890800,1787124602892366,1787124602915007,13,,,,,
1,DEPTH,1787124602924130,1787124602925684,1787124602948713,14,,,,,
1,DEPTH,1787124602957465,1787124602959006,1787124602981707,15,,,,,
1,DEPTH,1787124602990799,1787124602992328,1787124603014986,16,,,,,
1,DEPTH,1787124603024135,1787124603025652,1787124603048333,17,,,,,
1,DEPTH,1787124603057466,1787124603058971,1787124603081931,18,,,,,
1,DEPTH,1787124603090798,1787124603092291,1787124603114954,19,,,,,
1,DEPTH,1787124603124138,1787124603125618,1787124603148753,20,,,,,
1,DEPTH,1787124603157465,1787124603160249,1787124603181713,21,,,,,
1,DEPTH,1787124603190800,1787124603193580,1787124603215008,22,,,,,
1,DEPTH,1787124603224140,1787124603226918,1787124603248371,23,,,,,
1,DEPTH,1787124603257469,1787124603260243,1787124603281936,24,,,,,
1,DEPTH,1787124603290802,1787124603293573,1787124603314998,25,,,,,
1,DEPTH,1787124603324134,1787124603326902,1787124603348338,26,,,,,
1,DEPTH,1787124603357468,1787124603360233,1787124603381988,27,,,,,
1,DEPTH,1787124603390802,1787124603393563,1787124603415023,28,,,,,
1,DEPTH,1787124603424137,1787124603426895,1787124603448594,29,,,,,
1,DEPTH,1787124603457469,1787124603460224,1787124603481651,30,,,,,
1,DEPTH,1787124603490804,1787124603493556,1787124603515028,31,,,,,
1,DEPTH,1787124603524137,1787124603526886,1787124603548316,32,,,,,
1,DEPTH,1787124603557469,1787124603560214,1787124603581621,33,,,,,
1,DEPTH,1787124603590802,1787124603593544,1787124603614985,34,,,,,
1,DEPTH,1787124603624138,1787124603626877,1787124603648338,35,,,,,
1,DEPTH,1787124603657475,1787124603660211,1787124603682043,36,,,,,
1,DEPTH,1787124603690815,1787124603693548,1787124603714776,37,,,,,
1,DEPTH,1787124603724134,1787124603726863,1787124603748531,38,,,,,
1,DEPTH,1787124603757471,1787124603760197,1787124603781641,39,,,,,
1,DEPTH,1787124603790804,1787124603793527,1787124603814977,40,,,,,
1,DEPTH,1787124603824141,1787124603826861,1787124603848337,41,,,,,
1,DEPTH,1787124603857473,1787124603860190,1787124603881750,42,,,,,
1,DEPTH,1787124603890803,1787124603893516,1787124603915011,43,,,,,
1,DEPTH,1787124603924139,1787124603926849,1787124603948588,44,,,,,
1,DEPTH,1787124603957475,1787124603960182,1787124603981542,45,,,,,
1,DEPTH,1787124603990808,1787124603993512,1787124604015009,46,,,,,
1,DEPTH,1787124604024140,1787124604026841,1787124604048496,47,,,,,
1,DEPTH,1787124604057476,1787124604060173,1787124604081292,48,,,,,
1,DEPTH,1787124604090810,1787124604093504,1787124604115038,49,,,,,
1,DEPTH,1787124604124143,1787124604126834,1787124604148336,50,,,,,
1,DEPTH,1787124604157470,1787124604160608,1787124604181840,51,,,,,
1,DEPTH,1787124604190809,1787124604193946,1787124604215046,52,,,,,
1,DEPTH,1787124604224142,1787124604227279,1787124604248525,53,,,,,
1,DEPTH,1787124604257477,1787124604260613,1787124604281936,54,,,,,
1,DEPTH,1787124604290810,1787124604293945,1787124604315053,55,,,,,
1,DEPTH,1787124604324151,1787124604327286,1787124604348429,56,,,,,
1,DEPTH,1787124604357486,1787124604360620,1787124604381701,57,,,,,
1,DEPTH,1787124604390823,1787124604393957,1787124604414985,58,,,,,
1,DEPTH,1787124604424150,1787124604427283,1787124604448439,59,,,,,
1,DEPTH,1787124604457480,1787124604460612,1787124604481874,60,,,,,
1,DEPTH,1787124604490813,1787124604493945,1787124604515012,61,,,,,
1,DEPTH,1787124604524153,1787124604527284,1787124604548454,62,,,,,
1,DEPTH,1787124604557480,1787124604560611,1787124604581841,63,,,,,
1,DEPTH,1787124604590822,1787124604593952,1787124604614867,64,,,,,
1,DEPTH,1787124604624146,1787124604627276,1787124604648158,65,,,,,
1,DEPTH,1787124604657476,1787124604660605,1787124604681589,66,,,,,
1,DEPTH,1787124604690825,1787124604693953,1787124604715061,67,,,,,
1,DEPTH,1787124604724151,1787124604727279,1787124604748500,68,,,,,
1,DEPTH,1787124604757477,1787124604760604,1787124604781705,69,,,,,
1,DEPTH,1787124604790815,1787124604793942,1787124604814871,70,,,,,
1,DEPTH,1787124604824150,1787124604827276,1787124604848060,71,,,,,
1,DEPTH,1787124604857487,1787124604860613,1787124604881454,72,,,,,
1,DEPTH,1787124604890817,1787124604893942,1787124604914769,73,,,,,
1,DEPTH,1787124604924161,1787124604927285,1787124604948073,74,,,,,
1,DEPTH,1787124604957484,1787124604960608,1787124604981374,75,,,,,
1,DEPTH,1787124604990826,1787124604993949,1787124605014708,76,,,,,
1,DEPTH,1787124605024160,1787124605027283,1787124605048058,77,,,,,
1,DEPTH,1787124605057488,1787124605060610,1787124605081742,78,,,,,
1,DEPTH,1787124605090819,1787124605093941,1787124605114828,79,,,,,
1,DEPTH,1787124605124161,1787124605127282,1787124605148035,80,,,,,
1,DEPTH,1787124605157481,1787124605160647,1787124605183790,81,,,,,
1,DEPTH,1787124605190819,1787124605193985,1787124605215008,82,,,,,
1,DEPTH,1787124605224157,1787124605227322,1787124605248436,83,,,,,
1,DEPTH,1787124605257490,1787124605260655,1787124605281813,84,,,,,
1,DEPTH,1787124605290823,1787124605293988,1787124605315074,85,,,,,
1,DEPTH,1787124605324157,1787124605327321,1787124605348376,86,,,,,
1,DEPTH,1787124605357492,1787124605360656,1787124605381996,87,,,,,
1,DEPTH,1787124605390832,1787124605393996,1787124605414967,88,,,,,
1,DEPTH,1787124605424162,1787124605427325,1787124605448392,89,,,,,
1,DEPTH,1787124605457492,1787124605460655,1787124605481856,90,,,,,
1,DEPTH,1787124605490824,1787124605493987,1787124605515091,91,,,,,
1,DEPTH,1787124605524162,1787124605527324,1787124605548384,92,,,,,
1,DEPTH,1787124605557492,1787124605560654,1787124605581594,93,,,,,
1,DEPTH,1787124605590825,1787124605593987,1787124605614747,94,,,,,
1,DEPTH,1787124605624154,1787124605627315,1787124605648110,95,,,,,
1,DEPTH,1787124605657494,1787124605660655,1787124605681497,96,,,,,
1,DEPTH,1787124605690818,1787124605693979,1787124605714838,97,,,,,
1,DEPTH,1787124605724156,1787124605727316,1787124605748619,98,,,,,
1,DEPTH,1787124605757492,1787124605760652,1787124605781702,99,,,,,
1,DEPTH,1787124605790825,1787124605793985,1787124605814956,100,,,,,
1,DEPTH,1787124605824161,1787124605827320,1787124605848542,101,,,,,
1,DEPTH,1787124605857492,1787124605860651,1787124605881729,102,,,,,
1,DEPTH,1787124605890826,1787124605893984,1787124605915014,103,,,,,
1,DEPTH,1787124605924161,1787124605927319,1787124605948575,104,,,,,
1,DEPTH,1787124605957494,1787124605960652,1787124605982007,105,,,,,
1,DEPTH,1787124605990834,1787124605993992,1787124606015043,106,,,,,
1,DEPTH,1787124606024162,1787124606027319,1787124606048579,107,,,,,
1,DEPTH,1787124606057493,1787124606060650,1787124606081557,108,,,,,
1,DEPTH,1787124606090828,1787124606093985,1787124606115017,109,,,,,
1,DEPTH,1787124606124161,1787124606127317,1787124606148232,110,,,,,
1,DEPTH,1787124606157490,1787124606160646,1787124606181695,111,,,,,
1,DEPTH,1787124606190827,1787124606194210,1787124606214729,112,,,,,
1,DEPTH,1787124606224161,1787124606227545,1787124606248299,113,,,,,
1,DEPTH,1787124606257504,1787124606260889,1787124606281609,114,,,,,
1,DEPTH,1787124606290840,1787124606294225,1787124606314740,115,,,,,
1,DEPTH,1787124606324166,1787124606327552,1787124606348044,116,,,,,
1,DEPTH,1787124606357505,1787124606360892,1787124606381696,117,,,,,
1,DEPTH,1787124606390834,1787124606394221,1787124606414707,118,,,,,
1,DEPTH,1787124606424178,1787124606427566,1787124606448074,119,,,,,
1,DEPTH,1787124606457497,1787124606460886,1787124606481438,120,,,,,
1,DEPTH,1787124606490831,1787124606494221,1787124606514710,121,,,,,
1,DEPTH,1787124606524201,1787124606527591,1787124606548105,122,,,,,
1,DEPTH,1787124606557524,1787124606560915,1787124606581451,123,,,,,
1,DEPTH,1787124606590831,1787124606594223,1787124606615061,124,,,,,
1,DEPTH,1787124606624168,1787124606627560,1787124606648697,125,,,,,
1,DEPTH,1787124606657499,1787124606660892,1787124606681842,126,,,,,
1,DEPTH,1787124606690833,1787124606694227,1787124606714986,127,,,,,
1,DEPTH,1787124606690833,1787124606694227,1787124606748179,128,,,,,
1,DEPTH,1787124606757498,1787124606760893,1787124606781567,129,,,,,
1,DEPTH,1787124606790841,1787124606794237,1787124606814706,130,,,,,
1,DEPTH,1787124606824169,1787124606827566,1787124606848053,131,,,,,
1,DEPTH,1787124606857527,1787124606860924,1787124606881443,132,,,,,
1,DEPTH,1787124606890857,1787124606894255,1787124606914715,133,,,,,
1,DEPTH,1787124606924169,1787124606927568,1787124606948197,134,,,,,
1,DEPTH,1787124606957506,1787124606960905,1787124606981471,135,,,,,
1,DEPTH,1787124606990836,1787124606994236,1787124607014737,136,,,,,
1,DEPTH,1787124607024171,1787124607027572,1787124607048244,137,,,,,
1,DEPTH,1787124607057503,1787124607060904,1787124607081763,138,,,,,
1,DEPTH,1787124607090836,1787124607094238,1787124607114828,139,,,,,
1,DEPTH,1787124607124175,1787124607127578,1787124607148258,140,,,,,
1,DEPTH,1787124607157503,1787124607160906,1787124607181439,141,,,,,
1,DEPTH,1787124607190843,1787124607194272,1787124607215086,142,,,,,
1,DEPTH,1787124607224165,1787124607227595,1787124607248156,143,,,,,
1,DEPTH,1787124607257506,1787124607260937,1787124607281414,144,,,,,
1,DEPTH,1787124607290872,1787124607294304,1787124607314817,145,,,,,
1,DEPTH,1787124607324178,1787124607327610,1787124607348299,146,,,,,
1,DEPTH,1787124607357511,1787124607360944,1787124607381513,147,,,,,
1,DEPTH,1787124607390845,1787124607394279,1787124607414793,148,,,,,
1,DEPTH,1787124607424184,1787124607427619,1787124607448133,149,,,,,
1,DEPTH,1787124607457512,1787124607460947,1787124607481497,150,,,,,
1,DEPTH,1787124607490844,1787124607494280,1787124607514785,151,,,,,
1,DEPTH,1787124607524182,1787124607527619,1787124607548308,152,,,,,
1,DEPTH,1787124607557506,1787124607560944,1787124607581659,153,,,,,
1,DEPTH,1787124607590852,1787124607594291,1787124607614994,154,,,,,
1,DEPTH,1787124607624183,1787124607627623,1787124607648166,155,,,,,
1,DEPTH,1787124607657513,1787124607660953,1787124607681757,156,,,,,
1,DEPTH,1787124607690843,1787124607694284,1787124607714741,157,,,,,
1,DEPTH,1787124607724202,1787124607727644,1787124607748123,158,,,,,
1,COLOR,1787124602757531,1787124602759145,1787124602776584,8,,,,,
1,COLOR,1787124602790865,1787124602792467,1787124602810234,9,,,,,
1,COLOR,1787124602824193,1787124602825783,1787124602843267,10,,,,,
1,COLOR,1787124602859123,1787124602860700,1787124602878366,11,,,,,
1,COLOR,1787124602890857,1787124602892423,1787124602909886,12,,,,,
1,COLOR,1787124602924187,1787124602925740,1787124602943521,13,,,,,
1,COLOR,1787124602957523,1787124602959064,1787124602976834,14,,,,,
1,COLOR,1787124602990856,1787124602992385,1787124603009924,15,,,,,
1,COLOR,1787124603024193,1787124603025710,1787124603043234,16,,,,,
1,COLOR,1787124603057524,1787124603059029,1787124603076697,17,,,,,
1,COLOR,1787124603090856,1787124603092348,1787124603110065,18,,,,,
1,COLOR,1787124603124195,1787124603125675,1787124603143369,19,,,,,
1,COLOR,1787124603157523,1787124603160307,1787124603176805,20,,,,,
1,COLOR,1787124603190857,1787124603193638,1787124603209916,21,,,,,
1,COLOR,1787124603224197,1787124603226974,1787124603243375,22,,,,,
1,COLOR,1787124603257526,1787124603260300,1787124603276688,23,,,,,
1,COLOR,1787124603290860,1787124603293631,1787124603310053,24,,,,,
1,COLOR,1787124603324191,1787124603326959,1787124603343380,25,,,,,
1,COLOR,1787124603357526,1787124603360291,1787124603376722,26,,,,,
1,COLOR,1787124603390859,1787124603393620,1787124603410007,27,,,,,
1,COLOR,1787124603424194,1787124603426952,1787124603443237,28,,,,,
1,COLOR,1787124603457527,1787124603460282,1787124603476597,29,,,,,
1,COLOR,1787124603490861,1787124603493613,1787124603509948,30,,,,,
1,COLOR,1787124603524194,1787124603526943,1787124603543232,31,,,,,
1,COLOR,1787124603557527,1787124603560273,1787124603576518,32,,,,,
1,COLOR,1787124603590860,1787124603593602,1787124603610088,33,,,,,
1,COLOR,1787124603624196,1787124603626935,1787124603643237,34,,,,,
1,COLOR,1787124603657533,1787124603660269,1787124603676627,35,,,,,
1,COLOR,1787124603690873,1787124603693606,1787124603710107,36,,,,,
1,COLOR,1787124603724191,1787124603726920,1787124603743958,37,,,,,
1,COLOR,1787124603757529,1787124603760255,1787124603777372,38,,,,,
1,COLOR,1787124603790862,1787124603793585,1787124603809928,39,,,,,
1,COLOR,1787124603824199,1787124603826919,1787124603843261,40,,,,,
1,COLOR,1787124603857531,1787124603860247,1787124603876746,41,,,,,
1,COLOR,1787124603890861,1787124603893574,1787124603909933,42,,,,,
1,COLOR,1787124603924197,1787124603926907,1787124603943292,43,,,,,
1,COLOR,1787124603957532,1787124603960239,1787124603976588,44,,,,,
1,COLOR,1787124603990865,1787124603993569,1787124604009926,45,,,,,
1,COLOR,1787124604024198,1787124604026899,1787124604043228,46,,,,,
1,COLOR,1787124604057534,1787124604060231,1787124604076964,47,,,,,
1,COLOR,1787124604090867,1787124604093561,1787124604109902,48,,,,,
1,COLOR,1787124604124201,1787124604126892,1787124604143725,49,,,,,
1,COLOR,1787124604157528,1787124604160216,1787124604176574,50,,,,,
1,COLOR,1787124604190867,1787124604194004,1787124604210093,51,,,,,
1,COLOR,1787124604224200,1787124604227336,1787124604243262,52,,,,,
1,COLOR,1787124604257534,1787124604260670,1787124604277385,53,,,,,
1,COLOR,1787124604290868,1787124604294003,1787124604310456,54,,,,,
1,COLOR,1787124604324209,1787124604327344,1787124604343623,55,,,,,
1,COLOR,1787124604357544,1787124604360678,1787124604376639,56,,,,,
1,COLOR,1787124604390881,1787124604394015,1787124604410281,57,,,,,
1,COLOR,1787124604424207,1787124604427340,1787124604443296,58,,,,,
1,COLOR,1787124604457538,1787124604460670,1787124604476708,59,,,,,
1,COLOR,1787124604490871,1787124604494003,1787124604510049,60,,,,,
1,COLOR,1787124604524211,1787124604527342,1787124604543331,61,,,,,
1,COLOR,1787124604557538,1787124604560669,1787124604576662,62,,,,,
1,COLOR,1787124604590880,1787124604594010,1787124604609850,63,,,,,
1,COLOR,1787124604624203,1787124604627333,1787124604643543,64,,,,,
1,COLOR,1787124604657534,1787124604660663,1787124604676963,65,,,,,
1,COLOR,1787124604690882,1787124604694010,1787124604710219,66,,,,,
1,COLOR,1787124604724208,1787124604727336,1787124604743786,67,,,,,
1,COLOR,1787124604757534,1787124604760661,1787124604776769,68,,,,,
1,COLOR,1787124604790873,1787124604794000,1787124604809860,69,,,,,
1,COLOR,1787124604824208,1787124604827334,1787124604843334,70,,,,,
1,COLOR,1787124604857545,1787124604860670,1787124604876572,71,,,,,
1,COLOR,1787124604890875,1787124604894000,1787124604910019,72,,,,,
1,COLOR,1787124604924218,1787124604927342,1787124604943255,73,,,,,
1,COLOR,1787124604957542,1787124604960666,1787124604976612,74,,,,,
1,COLOR,1787124604990883,1787124604994006,1787124605009921,75,,,,,
1,COLOR,1787124605024218,1787124605027341,1787124605043267,76,,,,,
1,COLOR,1787124605057546,1787124605060668,1787124605076927,77,,,,,
1,COLOR,1787124605090876,1787124605093997,1787124605110111,78,,,,,
1,COLOR,1787124605124219,1787124605127340,1787124605143376,79,,,,,
1,COLOR,1787124605157538,1787124605160658,1787124605176929,80,,,,,
1,COLOR,1787124605190877,1787124605194043,1787124605209892,81,,,,,
1,COLOR,1787124605224214,1787124605227379,1787124605243236,82,,,,,
1,COLOR,1787124605257547,1787124605260712,1787124605276913,83,,,,,
1,COLOR,1787124605290881,1787124605294046,1787124605310108,84,,,,,
1,COLOR,1787124605324215,1787124605327379,1787124605343211,85,,,,,
1,COLOR,1787124605357549,1787124605360713,1787124605377064,86,,,,,
1,COLOR,1787124605390890,1787124605394054,1787124605410118,87,,,,,
1,COLOR,1787124605424220,1787124605427383,1787124605443258,88,,,,,
1,COLOR,1787124605457550,1787124605460713,1787124605476628,89,,,,,
1,COLOR,1787124605490881,1787124605494044,1787124605509936,90,,,,,
1,COLOR,1787124605524220,1787124605527382,1787124605543436,91,,,,,
1,COLOR,1787124605557550,1787124605560712,1787124605576868,92,,,,,
1,COLOR,1787124605590883,1787124605594045,1787124605610054,93,,,,,
1,COLOR,1787124605624212,1787124605627373,1787124605643382,94,,,,,
1,COLOR,1787124605657552,1787124605660713,1787124605676659,95,,,,,
1,COLOR,1787124605690876,1787124605694037,1787124605710381,96,,,,,
1,COLOR,1787124605724214,1787124605727374,1787124605743656,97,,,,,
1,COLOR,1787124605757549,1787124605760709,1787124605776567,98,,,,,
1,COLOR,1787124605790883,1787124605794043,1787124605810101,99,,,,,
1,COLOR,1787124605824218,1787124605827377,1787124605843233,100,,,,,
1,COLOR,1787124605857550,1787124605860709,1787124605876694,101,,,,,
1,COLOR,1787124605890884,1787124605894043,1787124605910222,102,,,,,
1,COLOR,1787124605924218,1787124605927376,1787124605943414,103,,,,,
1,COLOR,1787124605957552,1787124605960710,1787124605976578,104,,,,,
1,COLOR,1787124605990891,1787124605994049,1787124606009931,105,,,,,
1,COLOR,1787124606024220,1787124606027377,1787124606043280,106,,,,,
1,COLOR,1787124606057551,1787124606060708,1787124606077077,107,,,,,
1,COLOR,1787124606090886,1787124606094042,1787124606110264,108,,,,,
1,COLOR,1787124606124219,1787124606127375,1787124606143238,109,,,,,
1,COLOR,1787124606157547,1787124606160703,1787124606176557,110,,,,,
1,COLOR,1787124606190885,1787124606194268,1787124606209887,111,,,,,
1,COLOR,1787124606224219,1787124606227603,1787124606243692,112,,,,,
1,COLOR,1787124606257562,1787124606260947,1787124606276758,113,,,,,
1,COLOR,1787124606290898,1787124606294283,1787124606310237,114,,,,,
1,COLOR,1787124606324224,1787124606327610,1787124606343370,115,,,,,
1,COLOR,1787124606357563,1787124606360950,1787124606376696,116,,,,,
1,COLOR,1787124606390892,1787124606394280,1787124606410056,117,,,,,
1,COLOR,1787124606424236,1787124606427624,1787124606443246,118,,,,,
1,COLOR,1787124606457554,1787124606460943,1787124606477006,119,,,,,
1,COLOR,1787124606490889,1787124606494279,1787124606510116,120,,,,,
1,COLOR,1787124606524258,1787124606527648,1787124606543430,121,,,,,
1,COLOR,1787124606557582,1787124606560973,1787124606576725,122,,,,,
1,COLOR,1787124606590889,1787124606594281,1787124606610083,123,,,,,
1,COLOR,1787124606624226,1787124606627618,1787124606643227,124,,,,,
1,COLOR,1787124606657557,1787124606660950,1787124606676881,125,,,,,
1,COLOR,1787124606690891,1787124606694285,1787124606710012,126,,,,,
1,COLOR,1787124606724223,1787124606727617,1787124606743323,127,,,,,
1,COLOR,1787124606757556,1787124606760951,1787124606778361,128,,,,,
1,COLOR,1787124606790898,1787124606794294,1787124606810293,129,,,,,
1,COLOR,1787124606824227,1787124606827624,1787124606843481,130,,,,,
1,COLOR,1787124606857585,1787124606860982,1787124606876758,131,,,,,
1,COLOR,1787124606890915,1787124606894313,1787124606909981,132,,,,,
1,COLOR,1787124606924227,1787124606927626,1787124606943251,133,,,,,
1,COLOR,1787124606957564,1787124606960963,1787124606976703,134,,,,,
1,COLOR,1787124606990894,1787124606994294,1787124607009883,135,,,,,
1,COLOR,1787124607024229,1787124607027630,1787124607043412,136,,,,,
1,COLOR,1787124607057561,1787124607060963,1787124607076713,137,,,,,
1,COLOR,1787124607090894,1787124607094296,1787124607109905,138,,,,,
1,COLOR,1787124607124233,1787124607127636,1787124607143450,139,,,,,
1,COLOR,1787124607157561,1787124607160965,1787124607176531,140,,,,,
1,COLOR,1787124607190901,1787124607194330,1787124607210197,141,,,,,
1,COLOR,1787124607224223,1787124607227653,1787124607243226,142,,,,,
1,COLOR,1787124607257563,1787124607260994,1787124607276594,143,,,,,
1,COLOR,1787124607290930,1787124607294361,1787124607309932,144,,,,,
1,COLOR,1787124607290930,1787124607294361,1787124607343440,145,,,,,
1,COLOR,1787124607357569,1787124607361002,1787124607376799,146,,,,,
1,COLOR,1787124607390903,1787124607394337,1787124607410112,147,,,,,
1,COLOR,1787124607424242,1787124607427677,1787124607443281,148,,,,,
1,COLOR,1787124607424242,1787124607427677,1787124607476798,149,,,,,
1,COLOR,1787124607457570,1787124607461006,1787124607510122,150,,,,,
1,COLOR,1787124607490901,1787124607494337,1787124607543425,151,,,,,
1,COLOR,1787124607557564,1787124607561002,1787124607576587,152,,,,,
1,COLOR,1787124607590909,1787124607594348,1787124607610115,153,,,,,
1,COLOR,1787124607624241,1787124607627680,1787124607643277,154,,,,,
1,COLOR,1787124607657571,1787124607661011,1787124607676985,155,,,,,
1,COLOR,1787124607690901,1787124607694342,1787124607709914,156,,,,,
1,COLOR,1787124607724260,1787124607727702,1787124607743241,157,,,,,
2,DEPTH,1787124602759246,1787124602757953,1787124602780136,9,,,,,
2,DEPTH,1787124602792580,1787124602791261,1787124602813225,10,,,,,
2,DEPTH,1787124602825908,1787124602824563,1787124602846796,11,,,,,
2,DEPTH,1787124602859247,1787124602857875,1787124602880272,12,,,,,
2,DEPTH,1787124602892583,1787124602891185,1787124602913607,13,,,,,
2,DEPTH,1787124602925914,1787124602924490,1787124602947037,14,,,,,
2,DEPTH,1787124602959249,1787124602957798,1787124602980268,15,,,,,
2,DEPTH,1787124602992583,1787124602991106,1787124603013704,16,,,,,
2,DEPTH,1787124603025920,1787124603024417,1787124603046890,17,,,,,
2,DEPTH,1787124603059251,1787124603057722,1787124603080094,18,,,,,
2,DEPTH,1787124603092584,1787124603091028,1787124603113684,19,,,,,
2,DEPTH,1787124603125923,1787124603126320,1787124603147071,20,,,,,
2,DEPTH,1787124603159250,1787124603159635,1787124603180108,21,,,,,
2,DEPTH,1787124603192585,1787124603192958,1787124603213594,22,,,,,
2,DEPTH,1787124603225926,1787124603226287,1787124603246919,23,,,,,
2,DEPTH,1787124603259255,1787124603259604,1787124603280280,24,,,,,
2,DEPTH,1787124603292588,1787124603292926,1787124603313596,25,,,,,
2,DEPTH,1787124603325920,1787124603326246,1787124603346896,26,,,,,
2,DEPTH,1787124603359255,1787124603359569,1787124603380424,27,,,,,
2,DEPTH,1787124603392589,1787124603392891,1787124603413512,28,,,,,
2,DEPTH,1787124603425924,1787124603426214,1787124603447079,29,,,,,
2,DEPTH,1787124603459256,1787124603459534,1787124603480233,30,,,,,
2,DEPTH,1787124603492591,1787124603492857,1787124603513596,31,,,,,
2,DEPTH,1787124603525924,1787124603526179,1787124603546883,32,,,,,
2,DEPTH,1787124603559257,1787124603559500,1787124603580191,33,,,,,
2,DEPTH,1787124603592590,1787124603592821,1787124603613469,34,,,,,
2,DEPTH,1787124603625927,1787124603626146,1787124603646907,35,,,,,
2,DEPTH,1787124603659264,1787124603659471,1787124603680444,36,,,,,
2,DEPTH,1787124603692604,1787124603692799,1787124603713275,37,,,,,
2,DEPTH,1787124603725923,1787124603726107,1787124603746761,38,,,,,
2,DEPTH,1787124603759261,1787124603759433,1787124603780205,39,,,,,
