comparison_type,device_i,device_j,stream,hw_diff_us,global_diff_us,sys_diff_us,timestamp_us
cross_stream,0,0,depth+color,5,5,1330,1786090624615880
cross_stream,0,0,depth+color,4,4,1965,1786090624649677
cross_stream,0,0,depth+color,4,3,1417,1786090624682510
cross_stream,0,0,depth+color,5,5,1440,1786090624716003
cross_stream,0,0,depth+color,5,5,1983,1786090624783302
cross_stream,0,0,depth+color,5,5,1625,1786090624816097
cross_stream,0,0,depth+color,5,5,1881,1786090624849764
cross_stream,0,0,depth+color,4,4,1480,1786090624882674
cross_stream,0,0,depth+color,5,5,1315,1786090624915868
cross_stream,0,0,depth+color,4,4,1692,1786090624949132
cross_stream,0,0,depth+color,5,5,1347,1786090624982592
cross_stream,0,0,depth+color,5,5,1857,1786090625016180
cross_stream,0,0,depth+color,5,5,1561,1786090625049468
cross_stream,0,0,depth+color,5,5,1537,1786090625082535
cross_stream,0,0,depth+color,5,5,1607,1786090625115893
cross_stream,0,0,depth+color,5,5,1531,1786090625149637
cross_stream,0,0,depth+color,4,4,1486,1786090625182871
cross_stream,0,0,depth+color,4,4,1141,1786090625215866
cross_stream,0,0,depth+color,5,5,1404,1786090625249424
cross_stream,0,0,depth+color,5,5,1261,1786090625282463
cross_stream,0,0,depth+color,5,5,2026,1786090625316268
cross_stream,0,0,depth+color,5,5,1208,1786090625349059
cross_stream,0,0,depth+color,5,5,1012,1786090625382429
cross_stream,0,0,depth+color,4,4,1372,1786090625415783
cross_stream,0,0,depth+color,5,5,1208,1786090625449262
cross_stream,0,0,depth+color,4,4,1429,1786090625482664
cross_stream,0,0,depth+color,4,4,1667,1786090625516044
cross_stream,0,0,depth+color,5,4,1345,1786090625549201
cross_stream,0,0,depth+color,5,5,916,1786090625582435
cross_stream,0,0,depth+color,5,5,1370,1786090625615883
cross_stream,0,0,depth+color,4,4,1426,1786090625649207
cross_stream,0,0,depth+color,5,5,1714,1786090625682920
cross_stream,0,0,depth+color,5,5,1223,1786090625715899
cross_stream,0,0,depth+color,4,5,1389,1786090625749063
cross_stream,0,0,depth+color,5,5,2020,1786090625783143
cross_stream,0,0,depth+color,5,4,1184,1786090625849263
cross_stream,0,0,depth+color,5,5,1450,1786090625882684
cross_stream,0,0,depth+color,4,4,1718,1786090625916056
cross_stream,0,0,depth+color,4,3,1178,1786090625949222
cross_stream,0,0,depth+color,5,5,1866,1786090625982943
cross_stream,0,0,depth+color,5,5,1402,1786090626015903
cross_stream,0,0,depth+color,4,4,1490,1786090626049315
cross_stream,0,0,depth+color,4,4,1509,1786090626115883
cross_stream,0,0,depth+color,5,5,1520,1786090626149230
cross_stream,0,0,depth+color,5,5,1368,1786090626182808
cross_stream,0,0,depth+color,4,4,986,1786090626215878
cross_stream,0,0,depth+color,5,5,1198,1786090626249320
cross_stream,0,0,depth+color,5,5,1110,1786090626282621
cross_stream,0,0,depth+color,4,4,1433,1786090626315657
cross_stream,0,0,depth+color,5,5,1643,1786090626349310
cross_stream,0,0,depth+color,4,4,852,1786090626382557
cross_stream,0,0,depth+color,5,5,1859,1786090626416082
cross_stream,0,0,depth+color,5,5,1090,1786090626449217
cross_stream,0,0,depth+color,4,4,1385,1786090626482799
cross_stream,0,0,depth+color,5,5,1373,1786090626516068
cross_stream,0,0,depth+color,5,5,1393,1786090626549262
cross_stream,0,0,depth+color,5,5,1408,1786090626582449
cross_stream,0,0,depth+color,5,4,1032,1786090626615649
cross_stream,0,0,depth+color,4,4,1423,1786090626649105
cross_stream,0,0,depth+color,5,5,1939,1786090626682785
cross_stream,0,0,depth+color,4,5,1660,1786090626715753
cross_stream,0,0,depth+color,4,4,1795,1786090626749653
cross_stream,0,0,depth+color,5,5,1283,1786090626782476
cross_stream,0,0,depth+color,5,6,1235,1786090626815928
cross_stream,0,0,depth+color,4,4,1623,1786090626849258
cross_stream,0,0,depth+color,5,5,1265,1786090626882467
cross_stream,0,0,depth+color,5,5,1301,1786090626915803
cross_stream,0,0,depth+color,5,5,1497,1786090626949278
cross_stream,0,0,depth+color,5,5,1432,1786090626982216
cross_stream,0,0,depth+color,4,5,1600,1786090627015881
cross_stream,0,0,depth+color,4,4,1817,1786090627049347
cross_stream,0,0,depth+color,5,5,1572,1786090627082732
cross_stream,0,0,depth+color,4,4,1182,1786090627115642
cross_stream,0,0,depth+color,4,4,1507,1786090627149259
cross_stream,0,0,depth+color,5,5,1491,1786090627182783
cross_stream,0,0,depth+color,4,4,1679,1786090627216120
cross_stream,0,0,depth+color,5,5,1383,1786090627249160
cross_stream,0,0,depth+color,5,4,1004,1786090627282611
cross_stream,0,0,depth+color,5,5,1126,1786090627315608
cross_stream,0,0,depth+color,5,5,1758,1786090627349305
cross_stream,0,0,depth+color,5,5,1561,1786090627382549
cross_stream,0,0,depth+color,4,4,1401,1786090627415712
cross_stream,0,0,depth+color,5,5,1324,1786090627449253
cross_stream,0,0,depth+color,5,5,1261,1786090627482425
cross_stream,0,0,depth+color,5,5,1417,1786090627515698
cross_stream,0,0,depth+color,5,6,1872,1786090627549504
cross_stream,0,0,depth+color,5,5,1558,1786090627582687
cross_stream,0,0,depth+color,4,4,1232,1786090627615677
cross_stream,0,0,depth+color,4,4,1740,1786090627649535
cross_stream,0,0,depth+color,5,5,1218,1786090627682184
cross_stream,0,0,depth+color,5,5,1470,1786090627715693
cross_stream,0,0,depth+color,4,5,1518,1786090627749157
cross_stream,0,0,depth+color,5,5,1675,1786090627782909
cross_stream,0,0,depth+color,5,5,1537,1786090627816140
cross_stream,0,0,depth+color,5,4,1616,1786090627849431
cross_stream,0,0,depth+color,5,5,1352,1786090627882469
cross_stream,0,0,depth+color,4,4,1029,1786090627915675
cross_stream,0,0,depth+color,4,5,1921,1786090627949528
cross_stream,0,0,depth+color,4,4,1585,1786090627982718
cross_stream,0,0,depth+color,4,4,1295,1786090628015533
cross_stream,0,0,depth+color,5,4,1948,1786090628049468
cross_stream,0,0,depth+color,5,5,1384,1786090628082510
cross_stream,0,0,depth+color,5,5,1794,1786090628116108
cross_stream,0,0,depth+color,5,5,1464,1786090628149281
cross_stream,0,0,depth+color,4,4,1753,1786090628182709
cross_stream,0,0,depth+color,4,4,1367,1786090628216299
cross_stream,0,0,depth+color,5,6,1682,1786090628249509
cross_stream,0,0,depth+color,5,5,1346,1786090628282535
cross_stream,0,0,depth+color,5,5,1196,1786090628315706
cross_stream,0,0,depth+color,5,5,1478,1786090628349043
cross_stream,0,0,depth+color,4,4,1319,1786090628382388
cross_stream,0,0,depth+color,4,4,1424,1786090628415684
