comparison_type,device_i,device_j,stream,hw_diff_us,global_diff_us,sys_diff_us,timestamp_us
cross_stream,0,0,depth+color,-793,-793,-11961,1786521187395724
cross_stream,0,0,depth+color,-792,-792,-11842,1786521187462162
cross_stream,0,0,depth+color,-792,-792,-12125,1786521187528693
cross_stream,0,0,depth+color,-792,-792,-12403,1786521187595354
cross_stream,0,0,depth+color,-793,-792,-12456,1786521187661926
cross_stream,0,0,depth+color,-793,-572,54411,1786521187728793
cross_stream,0,0,depth+color,-792,-792,-12165,1786521187795503
cross_stream,0,0,depth+color,-792,-792,-11897,1786521187862229
cross_stream,0,0,depth+color,-792,-792,-12059,1786521187929072
cross_stream,0,0,depth+color,-792,-792,54383,1786521187995514
cross_stream,0,0,depth+color,-793,-793,-12408,1786521188062044
cross_stream,0,0,depth+color,-793,-793,-12053,1786521188128875
cross_stream,0,0,depth+color,-792,-792,-12341,1786521188195354
cross_stream,0,0,depth+color,-792,-792,-12136,1786521188262011
cross_stream,0,0,depth+color,-792,-792,-12403,1786521188328710
cross_stream,0,0,depth+color,-793,-793,-11747,1786521188395835
cross_stream,0,0,depth+color,-792,-792,-12254,1786521188462030
cross_stream,0,0,depth+color,-792,-792,-12095,1786521188528689
cross_stream,0,0,depth+color,-793,-793,-12514,1786521188595497
cross_stream,0,0,depth+color,-793,-793,-12083,1786521188662386
cross_stream,0,0,depth+color,-793,-793,-12055,1786521188795669
cross_stream,0,0,depth+color,-792,-792,-11783,1786521188862538
cross_stream,0,0,depth+color,-792,-792,-12452,1786521188928686
cross_stream,0,0,depth+color,-793,-793,-12136,1786521188995658
cross_stream,0,0,depth+color,-792,-792,-12384,1786521189062045
cross_stream,0,0,depth+color,-793,-793,-12403,1786521189128718
cross_stream,0,0,depth+color,-792,-792,-12226,1786521189195730
cross_stream,0,0,depth+color,-792,-792,-12403,1786521189262031
cross_stream,0,0,depth+color,-793,-793,-12401,1786521189328685
cross_stream,0,0,depth+color,-793,-792,-12236,1786521189395574
cross_stream,0,0,depth+color,-793,-793,-12241,1786521189462128
cross_stream,0,0,depth+color,-793,-793,-11341,1786521189529351
cross_stream,0,0,depth+color,-793,-793,-12380,1786521189595365
cross_stream,0,0,depth+color,-793,-793,-12594,1786521189662000
cross_stream,0,0,depth+color,-793,-793,-12541,1786521189728691
cross_stream,0,0,depth+color,-793,-793,-12090,1786521189795369
cross_stream,0,0,depth+color,-792,-792,-12258,1786521189862026
cross_stream,0,0,depth+color,-793,-792,-12101,1786521189928829
cross_stream,0,0,depth+color,-793,-792,-12596,1786521189995333
cross_stream,0,0,depth+color,-792,-792,-12524,1786521190062067
cross_stream,0,0,depth+color,-792,-792,-12230,1786521190128936
cross_stream,0,0,depth+color,-793,-793,-11916,1786521190195847
cross_stream,0,0,depth+color,-792,-792,-12631,1786521190262020
cross_stream,0,0,depth+color,-793,-793,-12065,1786521190328976
cross_stream,0,0,depth+color,-793,-793,-12001,1786521190395720
cross_stream,0,0,depth+color,-793,-792,-12648,1786521190462044
cross_stream,0,0,depth+color,-793,-792,-12004,1786521190528751
cross_stream,0,0,depth+color,-792,-792,-11484,1786521190595814
cross_stream,0,0,depth+color,-793,-793,-11598,1786521190662404
cross_stream,0,0,depth+color,-793,-793,-12540,1786521190728700
cross_stream,0,0,depth+color,-793,-793,-12476,1786521190795499
cross_stream,0,0,depth+color,-793,-793,-11651,1786521190862607
cross_stream,0,0,depth+color,-793,-793,-12271,1786521190928627
cross_stream,0,0,depth+color,-792,-792,-12298,1786521190995620
cross_stream,0,0,depth+color,-793,-793,-12284,1786521191062183
cross_stream,0,0,depth+color,-793,-793,-12561,1786521191128690
cross_stream,0,0,depth+color,-792,-792,-12471,1786521191195397
cross_stream,0,0,depth+color,-792,-792,-12280,1786521191262282
cross_stream,0,0,depth+color,-793,-793,-11682,1786521191329066
cross_stream,0,0,depth+color,-793,-793,-12263,1786521191395367
cross_stream,0,0,depth+color,-792,-792,-11999,1786521191462474
cross_stream,0,0,depth+color,-793,-792,-11591,1786521191529261
cross_stream,0,0,depth+color,-793,-792,-11461,1786521191595787
cross_stream,0,0,depth+color,-793,-793,-12159,1786521191662101
cross_stream,0,0,depth+color,-792,-792,-12156,1786521191728772
cross_stream,0,0,depth+color,-792,-792,-12541,1786521191795423
cross_stream,0,0,depth+color,-793,-793,-11513,1786521191862497
cross_stream,0,0,depth+color,-792,-792,-12332,1786521191928766
cross_stream,0,0,depth+color,-793,-793,-12105,1786521191995365
cross_stream,0,0,depth+color,-793,-794,-12271,1786521192062042
cross_stream,0,0,depth+color,-793,-794,-12242,1786521192128915
cross_stream,0,0,depth+color,-792,-792,-12356,1786521192195409
cross_stream,0,0,depth+color,-793,-793,-12041,1786521192262485
cross_stream,0,0,depth+color,-792,-792,-12323,1786521192329029
cross_stream,0,0,depth+color,-793,-793,-12309,1786521192395494
cross_stream,0,0,depth+color,-792,-792,-12140,1786521192462442
cross_stream,0,0,depth+color,-793,-793,-11925,1786521192528777
cross_stream,0,0,depth+color,-793,-793,-12151,1786521192595486
cross_stream,0,0,depth+color,-793,-793,-11557,1786521192662419
cross_stream,0,0,depth+color,-793,-793,-12446,1786521192729074
cross_stream,0,0,depth+color,-793,-793,-12365,1786521192795378
cross_stream,0,0,depth+color,-792,-792,-11959,1786521192862079
cross_stream,0,0,depth+color,-792,-792,-12271,1786521192928695
cross_stream,0,0,depth+color,-793,-793,-12010,1786521192995519
cross_stream,0,0,depth+color,-792,-792,-12244,1786521193062044
cross_stream,0,0,depth+color,-793,-792,-11907,1786521193129180
cross_stream,0,0,depth+color,-793,-793,-11947,1786521193195670
cross_stream,0,0,depth+color,-793,-793,-12349,1786521193262051
cross_stream,0,0,depth+color,-792,-792,-12197,1786521193328724
cross_stream,0,0,depth+color,-793,-793,-11898,1786521193395712
cross_stream,0,0,depth+color,-793,-793,-11734,1786521193462464
cross_stream,0,0,depth+color,-792,-792,-11628,1786521193529130
cross_stream,0,0,depth+color,-793,-793,-12253,1786521193595361
cross_stream,0,0,depth+color,-793,-792,-11664,1786521193663081
cross_stream,0,0,depth+color,-793,-793,-12411,1786521193728696
cross_stream,0,0,depth+color,-792,-792,-12289,1786521193795359
cross_stream,0,0,depth+color,-793,-793,-12175,1786521193862284
cross_stream,0,0,depth+color,-793,-793,-12102,1786521193928836
cross_stream,0,0,depth+color,-792,-792,-12383,1786521193995407
cross_stream,0,0,depth+color,-792,-792,-12219,1786521194062078
cross_stream,0,0,depth+color,-792,-792,-12354,1786521194128699
cross_stream,0,0,depth+color,-793,-793,-12244,1786521194195381
cross_stream,0,0,depth+color,-792,-792,-11860,1786521194262350
cross_stream,0,0,depth+color,-792,-792,-12336,1786521194328723
cross_stream,0,0,depth+color,-792,-792,-12046,1786521194395544
cross_stream,0,0,depth+color,-792,-792,-12562,1786521194462029
cross_stream,0,0,depth+color,-792,-792,-11959,1786521194528727
cross_stream,0,0,depth+color,-792,-792,-12370,1786521194595493
cross_stream,0,0,depth+color,-902,-902,-12278,1786521194662035
cross_stream,0,0,depth+color,-938,-938,-12545,1786521194795399
cross_stream,0,0,depth+color,-975,-975,-12321,1786521194862041
cross_stream,0,0,depth+color,-974,-974,-11939,1786521194929088
cross_stream,0,0,depth+color,-792,-792,-11911,1786521194995374
cross_stream,0,0,depth+color,-938,-938,-12434,1786521195062029
cross_stream,0,0,depth+color,-975,-976,-12506,1786521195195353
cross_stream,0,0,depth+color,-28,-28,-11354,1786521195395487
cross_stream,0,0,depth+color,-758,-758,-12151,1786521195462036
cross_stream,0,0,depth+color,-758,-758,-11781,1786521195528831
cross_stream,0,0,depth+color,-759,-759,-11892,1786521195595426
cross_stream,0,0,depth+color,-758,-758,-12031,1786521195661973
cross_stream,0,0,depth+color,-758,-758,-12374,1786521195728689
cross_stream,0,0,depth+color,-758,-759,-11871,1786521195795514
cross_stream,0,0,depth+color,-759,-759,-12136,1786521195862066
cross_stream,0,0,depth+color,-758,-758,-11616,1786521195929169
cross_stream,0,0,depth+color,-759,-759,-12444,1786521195996160
cross_stream,0,0,depth+color,-758,-758,-12411,1786521196062062
cross_stream,0,0,depth+color,-758,-758,-12274,1786521196128674
cross_stream,0,0,depth+color,-758,-758,-12237,1786521196195389
cross_stream,0,0,depth+color,-758,-758,-12182,1786521196262119
cross_stream,0,0,depth+color,-759,-759,-12331,1786521196328696
cross_stream,0,0,depth+color,-758,-758,-12258,1786521196395469
cross_stream,0,0,depth+color,-759,-759,-11945,1786521196462499
cross_stream,0,0,depth+color,-758,-758,-12119,1786521196528633
cross_stream,0,0,depth+color,-758,-758,-11987,1786521196595698
cross_stream,0,0,depth+color,-758,-758,-11777,1786521196662514
cross_stream,0,0,depth+color,-758,-758,-11708,1786521196729234
cross_stream,0,0,depth+color,-758,-759,-12101,1786521196795524
cross_stream,0,0,depth+color,-649,-648,-12231,1786521196862008
cross_stream,0,0,depth+color,-321,-321,-11631,1786521196928784
cross_stream,0,0,depth+color,-647,-647,-12123,1786521196995393
cross_stream,0,0,depth+color,-282,-282,-11851,1786521197128816
cross_stream,0,0,depth+color,-757,-757,-78913,1786521197195449
cross_stream,0,0,depth+color,-756,-756,-11975,1786521197328901
cross_stream,0,0,depth+color,-756,-757,-12219,1786521197395307
cross_stream,0,0,depth+color,-757,-757,-11911,1786521197462135
cross_stream,0,0,depth+color,-756,-756,-12356,1786521197528677
cross_stream,0,0,depth+color,-756,-756,-12036,1786521197595565
cross_stream,0,0,depth+color,-757,-757,-11966,1786521197662019
cross_stream,0,0,depth+color,-756,-756,-12191,1786521197728692
cross_stream,0,0,depth+color,-756,-756,-12227,1786521197862124
cross_stream,0,0,depth+color,-647,-647,-12025,1786521197928697
cross_stream,0,0,depth+color,-648,-648,-11867,1786521197995307
cross_stream,0,0,depth+color,-647,-646,-11767,1786521198062260
cross_stream,0,0,depth+color,-647,-647,-12078,1786521198128959
cross_stream,0,0,depth+color,-793,-793,-12069,1786521198262035
cross_stream,0,0,depth+color,-793,-793,-12393,1786521198395356
cross_stream,0,0,depth+color,-793,-793,-12271,1786521198462052
cross_stream,0,0,depth+color,-793,-793,-12309,1786521198528735
cross_stream,0,0,depth+color,-793,-793,-11869,1786521198595761
cross_stream,0,0,depth+color,-793,-792,-11489,1786521198662629
cross_stream,0,0,depth+color,-793,-792,-11669,1786521198729069
cross_stream,0,0,depth+color,-793,-793,-11942,1786521198795692
cross_stream,0,0,depth+color,-793,-793,-11712,1786521198862276
cross_stream,0,0,depth+color,-793,-793,-11849,1786521198929217
